user_id,institution,account_type,credit_type,total_credit_payments,payment_frequency,amount_to_pay_next_payment,account_opening_date,account_closing_date,maximum_credit_amount,current_balance,credit_limit,past_due_balance,number_of_payments_due,worst_delinquency,worst_delinquency_date,worst_delinquency_past_due_balance
283,AUTOMOTRIZ,Pagos Fijos,Compra de Automóvil,60,Mensual,6330,1/25/18,,216970,214613,0,0,0,0,,0
283,FINANCIERA,Revolvente,Tarjeta de Crédito,0,Mensual,306,12/9/17,,6340,3798,10000,0,0,0,,0
283,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,930,9/14/17,,19589,15611,22200,0,0,0,,0
283,COMUNICACIONES,Revolvente,Línea de Crédito,1000,Mensual,5592,11/15/17,,0,5592,999,0,0,0,,0
283,COMUNICACIONES,Revolvente,Línea de Crédito,1000,Mensual,5592,11/15/17,,0,5592,999,0,0,0,,0
284,TIENDA DEPARTAMENTAL,Pagos Fijos,Aparatos - Muebles,12,Mensual,0,5/22/08,11/20/08,10200,0,10200,0,0,0,,0
284,TIENDA DEPARTAMENTAL,Revolvente,Tarjeta de Crédito,0,Mensual,7057,12/20/11,,7057,7057,7057,7057,24,13,7/31/15,7057
284,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,19609,3/25/14,,19610,19609,11900,19609,0,0,,0
284,FINANCIERA,Pagos Fijos,Préstamo Personal ,12,Mensual,0,6/24/15,5/2/16,9120,0,0,0,0,0,,0
284,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,0,2/7/12,6/24/15,14217,0,10500,7578,0,0,,0
284,FINANCIERA,Pagos Fijos,Préstamo Personal ,12,Mensual,0,9/23/14,4/6/15,9120,0,0,0,0,0,,0
284,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,0,Mensual,0,7/11/11,12/31/14,2141,0,3600,0,0,0,,0
284,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,0,2/7/12,6/30/14,11205,0,10500,0,0,0,,0
284,FINANCIERA,Pagos Fijos,Préstamo Personal ,12,Mensual,0,12/7/12,4/2/13,9240,0,0,0,0,0,,0
284,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,0,2/7/12,3/25/13,10908,0,10500,0,0,0,,0
284,FINANCIERA,Pagos Fijos,Préstamo Personal ,12,Mensual,0,3/22/12,12/7/12,9240,0,0,0,0,0,,0
284,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,0,2/7/12,11/30/12,10692,0,10500,0,0,0,,0
285,TIENDA COMERCIAL,Revolvente,Línea de Crédito,0,Mensual,2653,5/5/07,,14705,7537,6500,822,0,0,,0
285,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,2204,11/25/16,,12343,12343,9800,1395,0,0,,0
285,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,1,Mensual,0,11/11/14,,1596,0,0,0,0,0,,0
285,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,0,11/25/16,8/1/17,11355,0,9800,643,0,0,,0
285,BANCO,Pagos Fijos,Préstamo Personal ,90,Mensual,0,8/25/11,11/29/13,22000,0,22000,0,0,0,,0
285,TIENDA COMERCIAL,Revolvente,Línea de Crédito,0,Mensual,0,10/24/11,10/15/14,13758,0,13000,0,0,0,,0
285,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,0,3/1/12,8/7/14,13743,0,1,0,0,0,,0
285,BANCO,Pagos Fijos,Préstamo Personal ,0,Mensual,0,8/25/11,4/2/14,0,0,0,0,0,0,,0
285,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,0,9/7/11,9/28/11,0,0,5000,0,0,0,,0
286,TIENDA COMERCIAL,Pagos Fijos,Aparatos - Muebles,1,Mensual,0,12/31/11,7/31/13,6946,0,0,0,0,0,,0
286,TIENDA COMERCIAL,Pagos Fijos,Aparatos - Muebles,1,Mensual,0,12/30/11,7/31/13,70,0,0,0,0,0,,0
287,MERCANCIA PARA HOGAR Y OFICINA,Pagos Fijos,Crédito al Consumo,53,Semanal,0,12/30/01,12/17/02,13029,0,0,0,0,0,,0
287,MERCANCIA PARA HOGAR Y OFICINA,Pagos Fijos,Crédito al Consumo,53,Semanal,0,1/8/03,12/18/03,1898,0,0,0,0,0,,0
287,MERCANCIA PARA HOGAR Y OFICINA,Pagos Fijos,Crédito al Consumo,53,Semanal,0,1/8/03,12/18/03,1898,0,0,0,0,0,,0
287,MERCANCIA PARA HOGAR Y OFICINA,Pagos Fijos,Crédito al Consumo,53,Semanal,0,1/11/03,12/18/03,3406,0,0,0,0,0,,0
287,MERCANCIA PARA HOGAR Y OFICINA,Pagos Fijos,Crédito al Consumo,78,Semanal,0,12/28/03,4/30/05,16156,0,0,0,0,2,10/3/04,416
287,GOBIERNO,Pagos Fijos,Crédito Fiscal,1,Mensual,45656,4/30/15,,45656,45656,0,45656,17,13,7/31/16,45656
287,MERCANCIA PARA HOGAR Y OFICINA,Pagos Fijos,Préstamo Personal ,52,Semanal,0,3/18/08,1/3/09,17160,0,0,0,0,2,9/30/08,660
287,MERCANCIA PARA HOGAR Y OFICINA,Pagos Fijos,Préstamo Personal ,78,Semanal,0,11/4/08,10/11/09,28080,0,0,0,0,0,,0
287,MERCANCIA PARA HOGAR Y OFICINA,Pagos Fijos,Línea de Crédito,78,Semanal,0,1/13/09,10/11/09,11855,0,0,0,0,0,,0
287,MERCANCIA PARA HOGAR Y OFICINA,Pagos Fijos,Línea de Crédito,91,Semanal,0,1/13/09,10/5/10,27972,0,0,0,0,2,2/9/10,616
287,MERCANCIA PARA HOGAR Y OFICINA,Pagos Fijos,Línea de Crédito,47,Semanal,0,2/10/09,5/5/09,1513,0,0,0,0,0,,0
287,MERCANCIA PARA HOGAR Y OFICINA,Pagos Fijos,Línea de Crédito,47,Semanal,0,2/10/09,10/11/09,1513,0,0,0,0,1,9/29/09,32
287,MERCANCIA PARA HOGAR Y OFICINA,Pagos Fijos,Línea de Crédito,52,Semanal,0,5/5/09,10/11/09,7138,0,0,0,0,1,5/19/09,137
287,MERCANCIA PARA HOGAR Y OFICINA,Pagos Fijos,Préstamo Personal ,78,Semanal,0,10/13/09,10/24/10,40950,0,0,0,0,2,2/9/10,1050
287,MERCANCIA PARA HOGAR Y OFICINA,Pagos Fijos,Arrendamiento,52,Semanal,0,10/27/09,10/22/10,8727,0,0,0,0,1,10/19/10,168
287,MERCANCIA PARA HOGAR Y OFICINA,Pagos Fijos,Préstamo Personal ,78,Semanal,0,10/24/10,4/29/12,62712,0,0,0,6,1,12/12/10,804
287,MERCANCIA PARA HOGAR Y OFICINA,Pagos Fijos,Préstamo Personal ,78,Semanal,0,1/3/11,11/5/11,14664,0,0,0,0,0,,0
287,MERCANCIA PARA HOGAR Y OFICINA,Pagos Fijos,Línea de Crédito,52,Semanal,0,3/20/11,11/5/11,11602,0,0,0,0,0,,0
287,MERCANCIA PARA HOGAR Y OFICINA,Pagos Fijos,Arrendamiento,52,Semanal,0,7/3/11,11/5/11,5005,0,0,0,0,0,,0
287,MERCANCIA PARA HOGAR Y OFICINA,Pagos Fijos,Préstamo Personal ,78,Semanal,0,11/5/11,1/26/13,54366,0,0,0,2,1,4/28/12,697
287,MERCANCIA PARA HOGAR Y OFICINA,Pagos Fijos,Préstamo Personal ,78,Semanal,0,11/5/11,1/26/13,1170,0,0,0,2,1,4/28/12,15
287,MERCANCIA PARA HOGAR Y OFICINA,Pagos Fijos,Préstamo Personal ,78,Semanal,0,5/12/12,1/26/13,42120,0,0,0,1,1,9/1/12,540
287,MERCANCIA PARA HOGAR Y OFICINA,Pagos Fijos,Línea de Crédito,52,Semanal,0,9/15/12,3/1/13,21060,0,0,0,0,0,,0
287,MERCANCIA PARA HOGAR Y OFICINA,Pagos Fijos,Préstamo Personal ,65,Semanal,0,3/1/13,11/10/13,57525,0,0,0,13,2,7/5/13,1842
287,MERCANCIA PARA HOGAR Y OFICINA,Pagos Fijos,Préstamo Personal ,65,Semanal,0,3/1/13,6/7/14,1300,0,0,0,30,2,7/5/13,42
287,MERCANCIA PARA HOGAR Y OFICINA,Pagos Fijos,Préstamo Personal ,78,Semanal,0,4/5/13,6/7/14,47502,0,0,0,30,2,7/5/13,1267
287,MERCANCIA PARA HOGAR Y OFICINA,Pagos Fijos,Préstamo Personal ,78,Semanal,0,4/5/13,6/7/14,1170,0,0,0,30,2,7/5/13,31
287,MERCANCIA PARA HOGAR Y OFICINA,Pagos Fijos,Préstamo Personal ,80,Semanal,0,5/26/13,6/7/14,12320,0,0,0,35,2,6/30/13,308
287,MERCANCIA PARA HOGAR Y OFICINA,Pagos Fijos,Préstamo Personal ,80,Semanal,0,11/10/13,6/7/14,61440,0,0,0,22,3,5/18/14,2304
287,MERCANCIA PARA HOGAR Y OFICINA,Pagos Fijos,Préstamo Personal ,80,Semanal,0,7/18/14,1/22/16,49120,0,0,0,46,5,11/6/15,3349
287,MERCANCIA PARA HOGAR Y OFICINA,Pagos Fijos,Préstamo Personal ,80,Semanal,0,7/18/14,1/22/16,1600,0,0,0,46,5,11/6/15,109
287,MERCANCIA PARA HOGAR Y OFICINA,Pagos Fijos,Línea de Crédito,52,Semanal,0,8/19/14,9/15/15,3498,0,0,0,35,3,8/18/15,206
287,MERCANCIA PARA HOGAR Y OFICINA,Pagos Fijos,Préstamo Personal ,80,Semanal,0,8/21/14,1/22/16,29520,0,0,0,46,5,11/5/15,2025
287,MERCANCIA PARA HOGAR Y OFICINA,Pagos Fijos,Préstamo Personal ,80,Semanal,0,8/21/14,1/22/16,1200,0,0,0,46,5,11/5/15,82
287,MERCANCIA PARA HOGAR Y OFICINA,Pagos Fijos,Préstamo Personal ,80,Semanal,0,10/3/14,1/22/16,19360,0,0,0,44,5,11/6/15,1327
287,MERCANCIA PARA HOGAR Y OFICINA,Pagos Fijos,Préstamo Personal ,80,Semanal,0,1/22/16,10/16/17,87360,0,0,0,83,9,9/1/17,10936
287,MERCANCIA PARA HOGAR Y OFICINA,Pagos Fijos,Préstamo Personal ,80,Semanal,0,1/22/16,10/16/17,2400,0,0,0,83,8,9/1/17,303
287,MERCANCIA PARA HOGAR Y OFICINA,Pagos Fijos,Préstamo Personal ,100,Semanal,1138,11/14/17,,113800,109227,0,0,0,0,,0
287,MERCANCIA PARA HOGAR Y OFICINA,Pagos Fijos,Préstamo Personal ,100,Semanal,30,11/14/17,,3000,2880,0,0,0,0,,0
287,MERCANCIA PARA HOGAR Y OFICINA,Revolvente,Línea de Crédito,0,Semanal,0,1/7/04,3/18/05,5441,0,5441,0,0,3,6/30/04,252
287,MERCANCIA PARA HOGAR Y OFICINA,Revolvente,Línea de Crédito,0,Semanal,0,2/22/04,11/14/04,3470,0,3470,0,0,2,10/4/04,178
287,COMUNICACIONES,Revolvente,Línea de Crédito,0,Mensual,0,4/16/14,,2279,0,3597,0,2,0,,0
287,TIENDA DEPARTAMENTAL,Revolvente,Tarjeta de Crédito,0,Mensual,0,2/6/05,,42933,0,42933,0,0,3,2/28/12,8170
287,TIENDA DEPARTAMENTAL,Revolvente,Tarjeta de Crédito,0,Mensual,0,9/21/06,,16006,0,16006,0,0,3,2/28/12,2884
287,MERCANCIA PARA HOGAR Y OFICINA,Revolvente,Línea de Crédito,60,Semanal,0,6/12/07,3/9/08,4017,0,4017,0,0,0,,0
287,MERCANCIA PARA HOGAR Y OFICINA,Revolvente,Línea de Crédito,60,Semanal,0,8/21/07,12/27/08,11067,0,11067,0,0,1,11/11/08,142
287,MERCANCIA PARA HOGAR Y OFICINA,Revolvente,Línea de Crédito,60,Semanal,0,2/5/08,10/25/08,18452,0,18452,0,0,1,10/7/08,473
287,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,0,Mensual,522,5/15/13,,2575,0,20000,0,16,0,,0
287,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,0,Mensual,768,1/18/10,,2995,767,1,0,19,0,,0
287,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,2621,12/30/10,,14212,11840,11840,11840,17,0,,0
287,SERVICIOS,Sin Límite Preestablecido,Otros (Múltiples Créditos),1,Mensual,2257,7/1/06,,2257,2257,0,2257,6,0,,0
287,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,1,Mensual,0,10/17/06,,4147,0,0,0,1,0,,0
287,BANCO,Revolvente,Línea de Crédito,0,Mensual,0,6/16/07,8/20/14,3500,0,3500,0,0,0,,0
288,ADMINISTRADORAS DE CARTERA,Revolvente,Tarjeta de Crédito,0,Pago mínimo para cuentas revolventes,23522,10/12/05,,25223,23522,25223,23522,3,3,2/28/17,23522
288,COBRANZA,Revolvente,Tarjeta de Crédito,0,Mensual,126678,7/10/06,,29440,126678,29440,126678,0,0,,0
288,COBRANZA,Revolvente,Tarjeta de Crédito,0,Mensual,33112,8/31/07,,35949,33112,35949,33112,0,0,,0
288,SERVICIOS,Sin Límite Preestablecido,Línea de Crédito,0,Mensual,562,9/19/13,,0,562,0,0,0,0,,0
288,SERVICIOS,Sin Límite Preestablecido,Línea de Crédito,0,Mensual,0,9/21/13,,0,0,0,0,0,0,,0
289,HIPOTECAGOBIERNO,Hipoteca,Bienes Raíces,360,Mensual,1393,4/9/14,,212741,227502,212741,0,0,0,,0
289,TIENDA DEPARTAMENTAL,Pagos Fijos,Aparatos - Muebles,12,Mensual,0,5/8/08,6/9/08,10200,0,10200,0,0,0,,0
289,TIENDA DEPARTAMENTAL,Pagos Fijos,Aparatos - Muebles,12,Mensual,0,8/25/08,9/25/08,10200,0,10200,0,0,0,,0
289,TIENDA DEPARTAMENTAL,Pagos Fijos,Aparatos - Muebles,12,Mensual,0,12/24/05,1/13/07,10200,0,10200,0,0,0,,0
289,TIENDA DEPARTAMENTAL,Pagos Fijos,Aparatos - Muebles,12,Mensual,0,10/16/06,7/9/07,10200,0,10200,0,0,0,,0
289,FINANCIERA,Pagos Fijos,Préstamo Personal ,18,Mensual,0,1/19/17,11/15/17,118000,0,59000,0,0,0,,0
289,TIENDA DEPARTAMENTAL,Pagos Fijos,Aparatos - Muebles,12,Mensual,0,12/17/08,11/30/09,5100,0,5100,0,0,0,,0
289,TIENDA DEPARTAMENTAL,Pagos Fijos,Aparatos - Muebles,12,Mensual,0,1/2/10,11/22/10,5100,0,5100,0,0,0,,0
289,TIENDA DEPARTAMENTAL,Pagos Fijos,Aparatos - Muebles,12,Mensual,0,1/16/10,11/22/10,5100,0,5100,0,0,0,,0
289,TIENDA DEPARTAMENTAL,Pagos Fijos,Aparatos - Muebles,12,Mensual,0,10/11/08,9/23/09,5100,0,5100,0,0,0,,0
289,TIENDA DEPARTAMENTAL,Pagos Fijos,Aparatos - Muebles,12,Mensual,0,12/6/09,11/22/10,5100,0,5100,0,0,0,,0
289,FONDOS Y FIDEICOMISOS,Pagos Fijos,Préstamo Personal ,36,Mensual,0,3/10/09,3/16/12,33549,0,0,0,0,0,,0
289,CAJAS DE AHORRO,Pagos Fijos,Préstamo Personal ,48,Quincenal,0,3/13/13,3/10/15,15000,0,15000,0,0,0,,0
289,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,0,12/3/15,,13526,0,15000,0,0,0,,0
289,SERVICIO DE TELEVISION DE PAGA,Sin Límite Preestablecido,Línea de Crédito,1,Pago mínimo para cuentas revolventes,0,11/4/16,,400,0,0,0,0,0,,0
289,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,0,Mensual,323,5/4/16,,401,229,20000,0,2,0,,0
289,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,0,Mensual,222,5/4/16,,438,227,20000,0,8,0,,0
289,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,0,Mensual,199,5/4/16,,413,198,20000,0,2,0,,0
289,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,0,Mensual,916,8/2/15,,1190,0,752,0,8,0,,0
289,FINANCIERA,Pagos Fijos,Préstamo Personal ,24,Mensual,7873,11/15/17,,118000,116891,118000,0,0,0,,0
289,FINANCIERA,Pagos Fijos,Préstamo Personal ,96,Quincenal,1199,5/3/17,,53684,49485,0,0,0,0,,0
289,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,1423,1/7/15,,26931,32340,38000,0,0,0,,0
289,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,2007,3/4/13,,12677,9095,21850,0,0,0,,0
289,BANCO,Revolvente,Préstamo de Nomina,144,Mensual,0,1/30/14,,10000,0,10000,0,0,0,,0
289,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,3136,11/5/12,,105112,80406,90000,0,0,0,,0
289,COOPERATIVA,Pagos Fijos,Préstamo Personal ,60,Mensual,2000,11/18/16,,120000,97817,0,0,2,0,,0
289,FINANCIERA,Pagos Fijos,Préstamo Personal ,72,Quincenal,0,3/22/17,9/20/17,22723,0,0,0,0,0,,0
289,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,0,1/7/15,3/24/17,49541,0,38000,0,0,0,,0
289,FINANCIERA,Pagos Fijos,Préstamo Personal ,104,Semanal,0,9/15/16,1/23/17,16201,0,0,0,1,0,,0
289,COOPERATIVA,Pagos Fijos,Préstamo Personal ,48,Mensual,0,11/18/16,11/30/16,100000,0,0,0,0,0,,0
289,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,0,3/4/13,11/5/15,12677,0,63053,0,0,0,,0
289,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,0,6/2/15,10/20/15,1149,0,1,0,1,0,,0
289,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,0,2/5/15,9/17/15,0,0,50000,0,0,0,,0
289,COOPERATIVA,Pagos Fijos,Préstamo Personal ,36,Mensual,0,4/28/15,4/30/15,40000,0,0,0,0,0,,0
289,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,0,2/5/15,3/26/15,0,0,1,0,0,0,,0
289,FINANCIERA,Pagos Fijos,Préstamo Personal ,48,Quincenal,0,6/14/12,2/4/14,12450,0,0,0,0,0,,0
289,COOPERATIVA,Pagos Fijos,Préstamo Personal ,36,Mensual,0,2/14/12,3/22/14,37000,0,0,0,0,0,,0
289,MICROFINANCIERA,Sin Límite Preestablecido,Préstamo Personal ,0,Mensual,0,2/17/12,7/18/13,30000,0,30000,0,5,0,,0
289,FINANCIERA,Pagos Fijos,Préstamo Personal ,36,Quincenal,0,3/15/12,6/14/12,6415,0,0,0,0,0,,0
289,FINANCIERA,Pagos Fijos,Préstamo Personal ,48,Quincenal,0,5/26/12,6/16/12,7812,0,0,0,0,0,,0
289,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,0,4/15/08,3/2/12,14430,0,14625,0,0,0,,0
289,FINANCIERA,Pagos Fijos,Préstamo Personal ,96,Quincenal,0,1/30/12,2/14/12,25715,0,0,0,0,0,,0
290,MERCANCIA PARA HOGAR Y OFICINA,Pagos Fijos,Arrendamiento,78,Semanal,0,4/29/12,5/1/12,16032,0,0,0,0,0,,0
290,MERCANCIA PARA HOGAR Y OFICINA,Pagos Fijos,Arrendamiento,78,Semanal,0,4/29/12,7/10/12,260,0,0,0,0,0,,0
290,MERCANCIA PARA HOGAR Y OFICINA,Pagos Fijos,Línea de Crédito,52,Semanal,0,5/9/12,1/8/13,2468,0,0,0,8,2,8/22/12,96
290,MERCANCIA PARA HOGAR Y OFICINA,Pagos Fijos,Arrendamiento,52,Semanal,0,5/1/12,4/30/13,14319,0,0,0,12,2,8/21/12,550
290,KONFIO,Pagos Fijos,Préstamo Personal ,24,Quincenal,0,4/27/17,8/24/17,90000,0,0,0,0,0,,0
290,BANCOS,Pagos Fijos,Compra de Automóvil,60,Mensual,4792,1/3/17,,221061,202713,0,0,0,0,,0
290,COOPERATIVA DE AHORRO Y CREDITO,Pagos Fijos,Préstamo Personal ,36,Mensual,0,3/13/09,7/9/11,35000,0,0,0,0,12,6/30/11,11145
290,MERCANCIA PARA HOGAR Y OFICINA,Sin Límite Preestablecido,Crédito Personal al Consumo,0,Semanal,0,6/26/12,,0,0,0,0,25,4,4/7/15,1689
290,SERVS. GRALES.,Revolvente,Desconocido,0,Mensual,2069,2/13/17,,39783,37767,40017,0,0,0,,0
290,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,919,4/25/17,,19498,17627,18500,0,0,0,,0
290,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,0,4/1/13,,15607,5172,13000,0,0,0,,0
290,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,1,11/13/13,,4000,3458,4000,0,0,0,,0
290,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,0,12/1/14,,53011,0,41000,0,0,0,,0
290,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,0,4/1/13,3/31/17,15607,0,13000,0,0,0,,0
290,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,0,Mensual,0,5/7/13,3/31/17,1150,0,20000,0,0,0,,0
290,CIA Q  OTORGA,Sin Límite Preestablecido,Tarjeta de Crédito,0,Mensual,0,11/15/14,7/19/16,12221,0,0,0,0,0,,0
290,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,0,11/13/13,7/14/15,4563,0,4000,0,0,0,,0
290,FINANCIERA,Pagos Fijos,Física Actividad Empresarial,9,Mensual,0,11/29/13,8/14/14,20168,0,0,0,0,0,,0
290,FINANCIERA,Pagos Fijos,Física Actividad Empresarial,25,Mensual,0,7/22/10,8/14/14,500000,0,0,0,0,0,,0
290,FINANCIERA,Pagos Fijos,Física Actividad Empresarial,11,Mensual,0,1/30/13,11/29/13,38579,0,0,0,0,0,,0
290,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,0,4/1/13,10/31/13,10530,0,1,0,0,0,,0
290,FINANCIERA,Pagos Fijos,Física Actividad Empresarial,8,Mensual,0,6/13/11,1/30/13,150000,0,0,0,0,0,,0
290,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,0,9/1/12,1/13/13,1044,0,1,0,0,0,,0
291,FONDOS Y FIDEIC,Pagos Fijos,Tarjeta de Crédito,1,Mensual,13577,3/10/17,,12426,13577,0,13577,6,0,,0
291,BANCO,Pagos Fijos,Préstamo de Nomina,120,Mensual,0,8/20/12,11/30/16,42400,0,42400,0,2,0,,0
291,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,0,4/18/13,2/17/17,13275,0,10000,0,5,0,,0
291,BANCO,Pagos Fijos,Préstamo de Nomina,120,Mensual,0,8/20/12,11/29/13,42400,0,42400,0,3,0,,0
292,BANCOS,Pagos Fijos,Préstamo Personal ,10,Catorcenal,0,7/15/16,12/4/16,7197,0,0,0,0,1,7/31/16,900
292,BANCOS,Pagos Fijos,Préstamo Personal ,10,Catorcenal,0,12/5/16,4/24/17,7005,0,0,0,0,0,,0
292,BANCOS,Pagos Fijos,Préstamo Personal ,10,Catorcenal,1280,4/26/17,,10167,4789,0,0,0,1,7/20/17,1280
292,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Préstamo Personal ,6,Quincenal,0,12/23/16,3/31/17,4000,0,4000,0,1,1,1/15/17,970
292,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Préstamo Personal ,6,Quincenal,970,5/30/17,,4000,2910,4000,0,0,0,,0
292,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Préstamo Personal ,1,Quincenal,0,11/20/15,12/16/15,1000,0,1000,0,1,1,12/15/15,1250
292,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Préstamo Personal ,6,Quincenal,0,8/17/16,12/1/16,3900,0,3900,0,3,1,9/30/16,950
292,ADMINISTRADORAS DE CARTERA,Sin Límite Preestablecido,Línea de Crédito,0,Mensual,27526,6/1/13,,27526,27526,27526,27526,24,39,6/30/17,27526
292,ADMINISTRADORAS DE CARTERA,Sin Límite Preestablecido,Línea de Crédito,0,Mensual,13491,6/1/13,,13491,13491,13491,13491,24,39,6/30/17,13491
292,GOBIERNO,Sin Límite Preestablecido,Crédito Fiscal,0,Anual,1010,5/1/16,,842,1010,0,1010,2,1,6/30/17,1010
292,COBRANZA,Pagos Fijos,Tarjeta de Crédito,1,Mensual,375619,11/26/13,,276199,375619,0,375619,0,0,,0
292,FINANCIERA,Revolvente,Línea de Crédito,0,Mensual,1540,6/14/17,,7000,6426,7000,0,0,0,,0
292,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,0,Mensual,0,12/30/05,,0,0,0,0,0,0,,0
292,SERVICIOS,Sin Límite Preestablecido,Otros (Múltiples Créditos),1,Mensual,0,6/10/10,,0,0,0,0,0,0,,0
292,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,0,3/23/05,,56097,0,53760,0,0,0,,0
292,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,0,6/18/07,,135661,0,150000,0,0,0,,0
292,COBRANZA,Hipoteca,Bienes Raíces,360,Mensual,0,6/10/99,1/16/15,131816,0,131816,0,0,0,,0
292,FINANCIERA,Revolvente,Línea de Crédito,0,Mensual,0,4/16/10,11/30/12,3348,0,8705,0,0,0,,0
293,MERCANCIA PARA HOGAR Y OFICINA,Pagos Fijos,Préstamo Personal ,52,Semanal,0,8/11/06,3/9/07,7800,0,0,0,0,4,3/2/07,600
293,MERCANCIA PARA HOGAR Y OFICINA,Pagos Fijos,Crédito al Consumo,39,Semanal,0,3/16/07,12/14/07,4714,0,0,0,0,3,11/23/07,370
293,MERCANCIA PARA HOGAR Y OFICINA,Pagos Fijos,Préstamo Personal ,52,Semanal,0,8/11/06,11/17/06,7800,0,0,0,0,2,11/24/06,300
293,MERCANCIA PARA HOGAR Y OFICINA,Pagos Fijos,Crédito al Consumo,47,Semanal,0,11/25/03,10/15/04,8278,0,0,0,0,4,9/28/04,725
293,MERCANCIA PARA HOGAR Y OFICINA,Pagos Fijos,Crédito al Consumo,65,Semanal,0,12/1/03,1/8/05,2050,0,0,0,0,5,12/6/04,171
293,MERCANCIA PARA HOGAR Y OFICINA,Pagos Fijos,Crédito al Consumo,43,Semanal,0,10/22/04,8/15/05,5052,0,0,0,0,6,8/12/05,744
293,COMPANIA DE PRESTAMO PERSONAL,Pagos Fijos,Préstamo Personal ,6,Mensual,550,4/26/12,,3300,2925,0,2925,24,7,4/7/13,2925
293,FONDOS Y FIDEICOMISOS,Pagos Fijos,Préstamo Personal ,13,Mensual,0,10/17/07,5/14/15,7363,0,0,0,13,13,8/31/11,5224
293,FONDOS Y FIDEICOMISOS,Pagos Fijos,Préstamo Personal ,5,Mensual,0,5/19/15,10/16/15,12014,0,0,0,0,0,,0
293,MERCANCIA PARA HOGAR Y OFICINA,Revolvente,Línea de Crédito,0,Semanal,0,1/15/05,10/17/05,5079,0,5079,0,0,6,12/3/05,633
293,MERCANCIA PARA HOGAR Y OFICINA,Revolvente,Línea de Crédito,0,Semanal,0,12/17/05,12/28/06,5037,0,5037,0,0,15,12/23/06,1869
293,MERCANCIA PARA HOGAR Y OFICINA,Revolvente,Línea de Crédito,0,Semanal,0,12/17/05,12/28/06,4362,0,4362,0,0,14,12/23/06,1449
293,BANCO,Revolvente,Préstamo de Nomina,900,Mensual,584,5/5/17,,113700,109340,110000,0,0,0,,0
293,FINANCIERA,Pagos Fijos,Préstamo Personal ,30,Quincenal,614,3/8/17,,6007,3747,0,0,0,0,,0
293,BANCO,Revolvente,Préstamo de Nomina,900,Mensual,0,11/1/16,,80016,0,50000,0,0,0,,0
293,SERVICIOS,Sin Límite Preestablecido,Otros (Múltiples Créditos),1,Mensual,0,12/28/13,,0,0,0,0,0,0,,0
293,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,416,11/4/16,,6337,6337,6000,0,0,0,,0
